gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name,cancer
55035,PTEN,15966,PDE9A,COAD
55035,PTEN,81352,IGF2,COAD
55035,PTEN,26240,NR2C2AP,COAD
55035,PTEN,41146,BOK,COAD
55035,PTEN,86615,EIF4A1,COAD
55035,PTEN,89279,ERH,COAD
55035,PTEN,36797,OSBP2,COAD
55035,PTEN,65391,CLINT1,COAD
55035,PTEN,72865,ABHD11,COAD
55035,PTEN,43156,ILKAP,COAD
55035,PTEN,54537,KCNQ1,COAD
55035,PTEN,86083,PHLPP2,COAD
55035,PTEN,51251,OGFOD1,COAD
55035,PTEN,60075,C8G,COAD
55035,PTEN,13133,EIF1AX,COAD
55035,PTEN,13581,MAD2L1BP,COAD
55035,PTEN,28468,CDC34,COAD
55035,PTEN,32856,PITRM1,COAD
55035,PTEN,49572,PCSK9,COAD
55035,PTEN,58674,LAD1,COAD
55035,PTEN,60141,FZD7,COAD
55035,PTEN,6271,PMPCA,COAD
55035,PTEN,50393,MYLPF,COAD
55035,PTEN,64528,CCS,COAD
55035,PTEN,3484,GPD1L,COAD
55035,PTEN,15888,GTF3C5,COAD
55035,PTEN,88225,PPP1CA,COAD
55035,PTEN,68119,MARCKS,COAD
55035,PTEN,69114,MT1F,COAD
55035,PTEN,68392,C2orf15,COAD
55035,PTEN,38863,PRSS22,COAD
55035,PTEN,67461,LAP3,COAD
55035,PTEN,91984,CFB,COAD
55035,PTEN,87567,C6orf62,COAD
55035,PTEN,4508,PAQR6,COAD
55035,PTEN,53148,DRD4,COAD
55035,PTEN,74112,PEX10,COAD
55035,PTEN,15416,CDT1,COAD
55035,PTEN,12696,PSMD12,COAD
55035,PTEN,72809,AQP12A,COAD
55035,PTEN,37105,MYH9,COAD
55035,PTEN,60019,MNX1,COAD
55035,PTEN,13638,SOCS1,COAD
55035,PTEN,83857,ZNF33A,COAD
55035,PTEN,10847,TRADD,COAD
55035,PTEN,33224,RFTN1,COAD
55035,PTEN,49537,RASSF2,COAD
55035,PTEN,73571,RHBDL1,COAD
55035,PTEN,37160,RPS18,COAD
55035,PTEN,28038,ZNF746,COAD
55035,PTEN,60806,RPS21,COAD
55035,PTEN,26583,ZNF34,COAD
55035,PTEN,28275,RASGRP2,COAD
55035,PTEN,87158,SLTM,COAD
55035,PTEN,23546,SEMA7A,COAD
55035,PTEN,1504,ZFR,COAD
55035,PTEN,33764,TFCP2L1,COAD
55035,PTEN,84041,SLC12A2,COAD
55035,PTEN,90341,UBAP2L,COAD
55035,PTEN,34864,TRIM8,COAD
55035,PTEN,7059,WRAP53,COAD
55035,PTEN,1589,ZFPM1,COAD
55035,PTEN,24090,ST8SIA6,COAD
55035,PTEN,17659,SS18L1,COAD
55035,PTEN,72504,THBD,COAD
55035,PTEN,73866,SYT1,COAD
55035,PTEN,45589,RPLP0,COAD
55035,PTEN,896,UBXN1,COAD
55035,PTEN,12153,SCNN1D,COAD
55035,PTEN,45044,SLC25A6,COAD
55035,PTEN,61538,TAF8,COAD
55035,PTEN,17772,ZNF473,COAD
55035,PTEN,73076,SFTPD,COAD
55035,PTEN,84454,SLC35C1,COAD
55035,PTEN,64730,SMUG1,COAD
55035,PTEN,2490,USP5,COAD
55035,PTEN,25907,SH3BP4,COAD
55035,PTEN,17374,RCE1,COAD
55035,PTEN,84693,TNFRSF8,COAD
55035,PTEN,33393,RAD21,COAD
55035,PTEN,36032,TXNDC11,COAD
55035,PTEN,49280,SUOX,COAD
55035,PTEN,22953,RBBP7,COAD
55035,PTEN,4730,RXFP3,COAD
55035,PTEN,28611,PYY,COAD
55035,PTEN,27528,TUBA1A,COAD
55035,PTEN,72552,SCARF2,COAD
55035,PTEN,50645,SRF,COAD
55035,PTEN,37325,TAPBP,COAD
55035,PTEN,316,RTBDN,COAD
55035,PTEN,38171,TMEM9B,COAD
55035,PTEN,15796,ZNF296,COAD
55035,PTEN,56864,RASAL1,COAD
55035,PTEN,18998,ZBTB41,COAD
55035,PTEN,6692,RASSF7,COAD
55035,PTEN,1341,RHBDD3,COAD
55035,PTEN,22993,PXN,COAD
55035,PTEN,20597,PYCARD,COAD
55035,PTEN,89852,TRIM24,COAD
55035,PTEN,87995,RHOF,COAD
55035,PTEN,55452,RAPGEFL1,COAD
55035,PTEN,44272,TNFRSF13C,COAD
55035,PTEN,51023,SLC36A1,COAD
55035,PTEN,4574,RNF126,COAD
55035,PTEN,80273,ZP3,COAD
55035,PTEN,53213,SPEG,COAD
55035,PTEN,40212,SIX5,COAD
55035,PTEN,86007,TNFRSF14,COAD
55035,PTEN,16713,YME1L1,COAD
55035,PTEN,33299,SCO2,COAD
55035,PTEN,76953,SLC2A4RG,COAD
55035,PTEN,28251,TUSC1,COAD
55035,PTEN,16503,UTS2R,COAD
55035,PTEN,60488,TMEM150A,COAD
55035,PTEN,46952,DOCK9,COAD
55035,PTEN,69273,GATA2,COAD
55035,PTEN,38655,PCDHGA9,COAD
55035,PTEN,36442,MYO9A,COAD
55035,PTEN,3622,GFRA4,COAD
46130,BRCA2,14011,WEE1,COAD
55035,PTEN,3433,ARMC7,COAD
53344,OR9A2,60732,KRAS,COAD
48316,AHCTF1,60732,KRAS,COAD
41162,NAGS,60732,KRAS,COAD
52016,CCDC120,60732,KRAS,COAD
38712,OR4K1,60732,KRAS,COAD
36217,ZC3H10,60732,KRAS,COAD
33993,MUS81,42933,MAPK8IP3,COAD
46130,BRCA2,21808,MAPK1,COAD
33993,MUS81,30692,KLK5,COAD
55035,PTEN,5097,DHCR7,COAD
55035,PTEN,36047,MGAT1,COAD
55035,PTEN,23340,ABCA7,COAD
55035,PTEN,48342,LRRC8A,COAD
55035,PTEN,42142,AQP2,COAD
55035,PTEN,49272,CDKN2D,COAD
55035,PTEN,80598,EGFL8,COAD
55035,PTEN,59661,CHST14,COAD
55035,PTEN,57205,CARHSP1,COAD
55035,PTEN,9766,NPAS2,COAD
44133,GMPPB,60732,KRAS,COAD
55035,PTEN,33190,KIF20A,COAD
55035,PTEN,83158,CDKN2A,COAD
55035,PTEN,7989,PSMB2,COAD
55035,PTEN,11930,HTR1B,COAD
55035,PTEN,68063,HRAS,COAD
55035,PTEN,49517,PLD3,COAD
33993,MUS81,52316,CHAF1B,COAD
33993,MUS81,8330,CHST3,COAD
33993,MUS81,15058,MRPL22,COAD
55035,PTEN,89844,SLC4A11,COAD
55035,PTEN,90463,SLC26A6,COAD
55035,PTEN,30626,ZNF575,COAD
55035,PTEN,25957,TTC7A,COAD
55035,PTEN,24654,RAX,COAD
55035,PTEN,22014,TTC31,COAD
55035,PTEN,31961,SOX9,COAD
55035,PTEN,63913,UBASH3B,COAD
55035,PTEN,5572,SPHK2,COAD
55035,PTEN,75009,SCAP,COAD
55035,PTEN,75972,SRPK3,COAD
55035,PTEN,28621,ZNF574,COAD
55035,PTEN,18918,SUV39H1,COAD
55035,PTEN,40238,SNAI1,COAD
55035,PTEN,67455,PTGER1,COAD
55035,PTEN,72240,SH3BP5L,COAD
55035,PTEN,79920,SSBP2,COAD
55035,PTEN,6851,ZNF513,COAD
33993,MUS81,19656,LMNB2,COAD
33993,MUS81,58209,ARL17A,COAD
33993,MUS81,77693,ASXL1,COAD
33993,MUS81,79629,CHID1,COAD
33993,MUS81,33190,KIF20A,COAD
33993,MUS81,20811,CASP8AP2,COAD
33993,MUS81,7221,CEP78,COAD
33993,MUS81,85171,ARL4D,COAD
33993,MUS81,27710,FMNL2,COAD
33993,MUS81,87561,HSPA8,COAD
55035,PTEN,80862,ZWINT,COAD
55035,PTEN,81624,TCF7,COAD
55035,PTEN,48807,UBE2D1,COAD
55035,PTEN,53481,SOX1,COAD
55035,PTEN,66012,TIRAP,COAD
55035,PTEN,8357,PELI3,COAD
55035,PTEN,74255,ADAMTS10,COAD
55035,PTEN,32766,LTC4S,COAD
55035,PTEN,71016,DDAH2,COAD
33993,MUS81,43352,POLR2L,COAD
33993,MUS81,64979,TRIM72,COAD
33993,MUS81,16078,SNW1,COAD
33993,MUS81,37546,PRMT1,COAD
33993,MUS81,9913,NDST1,COAD
33993,MUS81,18616,SLC25A15,COAD
33993,MUS81,65472,UFC1,COAD
33993,MUS81,62088,PPP3CC,COAD
33993,MUS81,33922,NFYA,COAD
33993,MUS81,909,VWCE,COAD
33993,MUS81,66010,VPS29,COAD
33993,MUS81,4778,SNX8,COAD
33993,MUS81,27184,SNRPD3,COAD
33993,MUS81,91353,USP12,COAD
33993,MUS81,4039,PPL,COAD
33993,MUS81,38519,WDR91,COAD
33993,MUS81,15966,PDE9A,COAD
33993,MUS81,48801,ZNF358,COAD
33993,MUS81,55644,PAFAH1B2,COAD
33993,MUS81,11924,POLR3K,COAD
33993,MUS81,60291,POTEE,COAD
33993,MUS81,13165,RPP40,COAD
33993,MUS81,39948,RPL30,COAD
33993,MUS81,13155,RNF41,COAD
33993,MUS81,54434,TRAF6,COAD
33993,MUS81,76183,TUBGCP4,COAD
33993,MUS81,89617,UBA3,COAD
33993,MUS81,76844,TBCD,COAD
33993,MUS81,2931,TOM1L1,COAD
33993,MUS81,52295,PPIE,COAD
33993,MUS81,53025,ZNF496,COAD
33993,MUS81,72240,SH3BP5L,COAD
55035,PTEN,44730,IRF2BP2,COAD
33993,MUS81,94067,TMC6,COAD
33993,MUS81,66045,SLU7,COAD
33993,MUS81,43832,TSTD2,COAD
33993,MUS81,11317,PGBD4,COAD
33993,MUS81,68816,SHOX2,COAD
33993,MUS81,38791,ODF2L,COAD
33993,MUS81,13104,ROBO3,COAD
33993,MUS81,44515,TMEM126B,COAD
33993,MUS81,22129,PWWP2B,COAD
33993,MUS81,42621,NDUFAB1,COAD
33993,MUS81,35690,NDUFS3,COAD
33993,MUS81,52969,TMEM92,COAD
33993,MUS81,13211,PPP1R1C,COAD
33993,MUS81,5105,TMEM209,COAD
33993,MUS81,28001,TTBK2,COAD
33993,MUS81,31477,PHF5A,COAD
33993,MUS81,33224,RFTN1,COAD
33993,MUS81,79853,TTC17,COAD
33993,MUS81,21547,RIPK1,COAD
33993,MUS81,35049,TXNDC15,COAD
33993,MUS81,14987,PIGB,COAD
33993,MUS81,22327,UIMC1,COAD
33993,MUS81,20104,SALL3,COAD
33993,MUS81,85722,SRBD1,COAD
33993,MUS81,67333,SPI1,COAD
33993,MUS81,2486,SFPQ,COAD
33993,MUS81,29136,SRP19,COAD
33993,MUS81,72916,PRPF38A,COAD
33993,MUS81,2970,PCNA,COAD
33993,MUS81,32546,PDE4A,COAD
33993,MUS81,81616,RDM1,COAD
33993,MUS81,76000,WDR36,COAD
33993,MUS81,32064,PADI3,COAD
33993,MUS81,91960,RIOK3,COAD
33993,MUS81,31180,RBP7,COAD
33993,MUS81,49511,STIL,COAD
33598,BRCA1,31227,PARP1,COAD
55035,PTEN,26224,CKAP4,COAD
55035,PTEN,93230,CDKN1C,COAD
55035,PTEN,53064,PAQR4,COAD
55035,PTEN,48467,LEFTY1,COAD
55035,PTEN,88294,CIC,COAD
55035,PTEN,24814,MRPL30,COAD
55035,PTEN,41480,APAF1,COAD
55035,PTEN,58970,EML3,COAD
55035,PTEN,79670,CEBPE,COAD
55035,PTEN,55018,PARD6A,COAD
55035,PTEN,14649,GALT,COAD
55035,PTEN,16453,HES2,COAD
55035,PTEN,63413,CUX1,COAD
55035,PTEN,15794,GNB1L,COAD
55035,PTEN,86517,KIF3B,COAD
55035,PTEN,57527,C1QL1,COAD
55035,PTEN,83804,MPST,COAD
55035,PTEN,59685,FTSJ3,COAD
55035,PTEN,62083,HAAO,COAD
31430,HIGD2A,60732,KRAS,COAD
55035,PTEN,9275,EIF3B,COAD
55035,PTEN,85416,CYP26C1,COAD
55035,PTEN,56580,FDX1,COAD
55035,PTEN,1393,POLM,COAD
55035,PTEN,8795,NDUFB7,COAD
55035,PTEN,88694,HIVEP3,COAD
55035,PTEN,72916,PRPF38A,COAD
55035,PTEN,30658,HSD17B1,COAD
55035,PTEN,45857,KLK9,COAD
55035,PTEN,66287,PRSS33,COAD
55035,PTEN,76213,CDX2,COAD
33993,MUS81,49896,TARBP2,COAD
55035,PTEN,57981,BGLAP,COAD
33993,MUS81,4508,PAQR6,COAD
33993,MUS81,35264,SEZ6L2,COAD
33993,MUS81,47546,NOMO3,COAD
33993,MUS81,84494,PJA1,COAD
33993,MUS81,27554,PLEK2,COAD
33993,MUS81,22868,SRCAP,COAD
33993,MUS81,14197,PFDN6,COAD
33993,MUS81,60338,RFC1,COAD
33993,MUS81,87295,S1PR2,COAD
33993,MUS81,27965,SCOC,COAD
33993,MUS81,54968,TBC1D25,COAD
33993,MUS81,24639,STAU2,COAD
33993,MUS81,74657,SPRY1,COAD
33993,MUS81,22139,SORBS3,COAD
33993,MUS81,39988,PRSS36,COAD
33993,MUS81,7975,SKP1,COAD
33993,MUS81,60628,TEX10,COAD
33993,MUS81,30262,RAMP1,COAD
33993,MUS81,26433,SPTBN1,COAD
33993,MUS81,78680,NSMCE4A,COAD
33993,MUS81,67976,VAMP5,COAD
33993,MUS81,84454,SLC35C1,COAD
33993,MUS81,34774,PTPRA,COAD
33993,MUS81,28718,SH3BP2,COAD
33598,BRCA1,46130,BRCA2,COAD
33993,MUS81,89852,TRIM24,COAD
33993,MUS81,27176,NUAK2,COAD
33993,MUS81,11708,SYT7,COAD
33993,MUS81,26328,STK11,COAD
33993,MUS81,17608,TFB1M,COAD
33993,MUS81,72322,SF3A2,COAD
33993,MUS81,14870,PINK1,COAD
33993,MUS81,36153,SNRPB2,COAD
33993,MUS81,14357,TBC1D17,COAD
33993,MUS81,56597,TNS1,COAD
33993,MUS81,11130,TMLHE,COAD
33993,MUS81,93598,NKAP,COAD
33993,MUS81,94184,MYD88,COAD
33993,MUS81,24662,ZBTB3,COAD
33993,MUS81,22694,STUB1,COAD
33993,MUS81,41667,PTPN1,COAD
33993,MUS81,77198,TOMM40,COAD
33993,MUS81,94493,YTHDC2,COAD
33993,MUS81,32801,TBC1D16,COAD
33993,MUS81,86757,TJP3,COAD
33993,MUS81,66412,ZRANB2,COAD
33993,MUS81,35750,SRGAP2,COAD
33993,MUS81,75603,OXSR1,COAD
33993,MUS81,721,RHOG,COAD
33993,MUS81,70423,SLC4A2,COAD
33993,MUS81,25518,NMT2,COAD
33993,MUS81,23595,NCEH1,COAD
33993,MUS81,13530,UBA52,COAD
33993,MUS81,56405,RSL1D1,COAD
33993,MUS81,44107,PRSS27,COAD
33993,MUS81,35996,NLGN2,COAD
33993,MUS81,34357,ZMYND15,COAD
33993,MUS81,90898,ZNF17,COAD
33993,MUS81,5595,PRDX3,COAD
33993,MUS81,82589,ZC4H2,COAD
33993,MUS81,27940,TSPAN14,COAD
33993,MUS81,80681,ZNF747,COAD
33993,MUS81,35687,NCK1,COAD
33993,MUS81,13491,TTK,COAD
33993,MUS81,65627,TRAIP,COAD
33993,MUS81,59449,VWC2,COAD
33993,MUS81,89271,MYEOV,COAD
33993,MUS81,48183,RAB11FIP2,COAD
55035,PTEN,61724,IL4R,COAD
55035,PTEN,86866,DUSP23,COAD
55035,PTEN,67570,CRYAA,COAD
55035,PTEN,14152,CLIP3,COAD
55035,PTEN,95927,DUSP7,COAD
55035,PTEN,22168,EGR2,COAD
55035,PTEN,28587,C20orf202,COAD
55035,PTEN,64021,NOTCH1,COAD
33993,MUS81,72721,SMTNL2,COAD
33993,MUS81,29297,USP1,COAD
33993,MUS81,484,ZNF511,COAD
33993,MUS81,17607,ZNF700,COAD
33993,MUS81,69407,WNT9B,COAD
33993,MUS81,85849,PTP4A1,COAD
33993,MUS81,47831,XYLB,COAD
33993,MUS81,50893,PRSS3,COAD
33993,MUS81,17910,SERPINB1,COAD
33993,MUS81,41445,TXNL4A,COAD
33993,MUS81,63844,THOC7,COAD
33993,MUS81,6282,SCLT1,COAD
33993,MUS81,85506,NAPB,COAD
33993,MUS81,16862,NPC1,COAD
33993,MUS81,53425,RBM28,COAD
33993,MUS81,50759,SMN2,COAD
33993,MUS81,18510,SSU72,COAD
33993,MUS81,37613,N4BP2,COAD
33993,MUS81,25525,ZNF181,COAD
33993,MUS81,44150,POLG,COAD
33993,MUS81,49971,TUBG2,COAD
33993,MUS81,34873,SLC2A1,COAD
33993,MUS81,7664,SUGT1,COAD
33993,MUS81,3906,SH3BGR,COAD
33993,MUS81,64369,TBCE,COAD
33993,MUS81,76572,TADA3,COAD
33993,MUS81,75009,SCAP,COAD
33993,MUS81,79203,SAMD4B,COAD
33993,MUS81,71417,TMC8,COAD
33993,MUS81,24840,ZNF142,COAD
33993,MUS81,96052,RIPK2,COAD
33993,MUS81,36442,MYO9A,COAD
33993,MUS81,28904,TSGA13,COAD
33993,MUS81,37681,PRKAR1A,COAD
33993,MUS81,1112,TIMELESS,COAD
33993,MUS81,32182,TMEM9,COAD
33993,MUS81,88676,PFDN2,COAD
33993,MUS81,72464,PGRMC2,COAD
33993,MUS81,60301,PPP1R14B,COAD
33993,MUS81,32856,PITRM1,COAD
33993,MUS81,94478,NUP54,COAD
33993,MUS81,18535,PPIL4,COAD
33993,MUS81,34484,PCDHA1,COAD
33993,MUS81,20110,STK17A,COAD
33993,MUS81,71785,ST7,COAD
33993,MUS81,94589,WRN,COAD
33993,MUS81,13734,TMEM123,COAD
86208,ROR1,59804,SMARCB1,KIRC
33598,BRCA1,21929,BRD4,KIRC
33598,BRCA1,25839,VEGFA,KIRC
33598,BRCA1,41830,FNTA,KIRC
33598,BRCA1,65860,PDGFRA,KIRC
31317,KDM5C,85534,TSC1,KIRC
31317,KDM5C,14011,WEE1,KIRC
86177,MTOR,55810,PRKDC,KIRC
31317,KDM5C,18839,MAP3K1,KIRC
31317,KDM5C,86177,MTOR,KIRC
34163,SMAD4,14011,WEE1,KIRC
86177,MTOR,65860,PDGFRA,KIRC
26358,HDAC6,847,PBRM1,KIRC
26358,HDAC6,90181,IGF1R,KIRC
33598,BRCA1,66677,RUNX1,KIRC
21929,BRD4,73780,FGFR3,KIRC
33598,BRCA1,31227,PARP1,KIRC
86335,CHEK2,23363,ERBB2,KIRC
33598,BRCA1,53477,CDH1,KIRC
33598,BRCA1,14011,WEE1,KIRC
55810,PRKDC,56655,RRM2,KIRC
26358,HDAC6,31317,KDM5C,KIRC
83158,CDKN2A,56655,RRM2,KIRC
23363,ERBB2,47636,TOP1,KIRC
86208,ROR1,47636,TOP1,KIRC
41830,FNTA,47636,TOP1,KIRC
33264,CDK9,56655,RRM2,KIRC
33264,CDK9,59804,SMARCB1,KIRC
33598,BRCA1,33532,FLT3,KIRC
21929,BRD4,29939,DHFR,KIRC
83158,CDKN2A,90181,IGF1R,KIRC
46130,BRCA2,33264,CDK9,KIRC
46130,BRCA2,31317,KDM5C,KIRC
17393,ALK,33264,CDK9,KIRC
73372,CHEK1,55035,PTEN,KIRC
73372,CHEK1,90181,IGF1R,KIRC
73372,CHEK1,74282,SMO,KIRC
847,PBRM1,47636,TOP1,KIRC
18839,MAP3K1,66175,VHL,KIRC
21929,BRD4,9176,RB1,KIRC
3375,ATM,66733,KDM6A,KIRC
90181,IGF1R,86177,MTOR,KIRC
46130,BRCA2,26358,HDAC6,KIRC
46130,BRCA2,59804,SMARCB1,KIRC
90181,IGF1R,55810,PRKDC,KIRC
73372,CHEK1,25839,VEGFA,KIRC
73372,CHEK1,86177,MTOR,KIRC
47636,TOP1,85534,TSC1,KIRC
21929,BRD4,31317,KDM5C,KIRC
21929,BRD4,55035,PTEN,KIRC
73372,CHEK1,31227,PARP1,KIRC
3375,ATM,74282,SMO,KIRC
31227,PARP1,56655,RRM2,KIRC
22342,SMARCA4,59804,SMARCB1,KIRC
15850,APC,33264,CDK9,KIRC
69367,ARID1A,47636,TOP1,KIRC
3375,ATM,53188,SETD2,KIRC
84525,ARID2,56655,RRM2,KIRC
85888,INSRR,66175,VHL,KIRC
65860,PDGFRA,47636,TOP1,KIRC
95418,HMGA1,63493,PRKAA1,LAML
95418,HMGA1,63218,KCNQ4,LAML
87631,SLC35A2,10799,PTAR1,LAML
56805,VAMP3,10799,PTAR1,LAML
95069,CHD1,71820,FABP4,LAML
95069,CHD1,90373,UMPS,LAML
95069,CHD1,68194,PRKCZ,LAML
95069,CHD1,82758,HMGCR,LAML
95069,CHD1,38962,PTK6,LAML
324,RAB18,10799,PTAR1,LAML
95418,HMGA1,52225,TYK2,LAML
95069,CHD1,29711,PFKFB1,LAML
95418,HMGA1,12970,TK1,LAML
95069,CHD1,32766,LTC4S,LAML
95418,HMGA1,55810,PRKDC,LAML
88859,SRC,48812,NTRK1,LAML
95185,CNTFR,72933,RPS6KA4,LAML
28648,VPS35,7159,TMEM165,LAML
95185,CNTFR,71820,FABP4,LAML
95069,CHD1,87216,PIM2,LAML
95418,HMGA1,7822,OXT,LAML
95185,CNTFR,38662,PIK3CG,LAML
95069,CHD1,38662,PIK3CG,LAML
95069,CHD1,43050,DMPK,LAML
95069,CHD1,80975,DOT1L,LAML
91887,SPTLC1,10799,PTAR1,LAML
95069,CHD1,12970,TK1,LAML
11657,SLMAP,10799,PTAR1,LAML
14188,TMEM131,10799,PTAR1,LAML
95069,CHD1,65013,CKM,LAML
73709,VPS54,29430,RAB1A,LAML
73668,UBE2D3,10799,PTAR1,LAML
72585,UBE4B,7159,TMEM165,LAML
70546,TMED2,10799,PTAR1,LAML
70546,TMED2,29430,RAB1A,LAML
69894,SYPL1,10799,PTAR1,LAML
18655,VPS53,29430,RAB1A,LAML
18655,VPS53,10799,PTAR1,LAML
23656,SEC24A,10799,PTAR1,LAML
51196,TMED10,29430,RAB1A,LAML
50638,RAB1B,29430,RAB1A,LAML
50473,VPS39,10799,PTAR1,LAML
48699,TM9SF2,10799,PTAR1,LAML
47025,RHOA,91337,GOSR1,LAML
46503,RABL3,10799,PTAR1,LAML
35049,TXNDC15,10799,PTAR1,LAML
36051,SGMS2,10799,PTAR1,LAML
73709,VPS54,10799,PTAR1,LAML
29430,RAB1A,10799,PTAR1,LAML
73709,VPS54,50638,RAB1B,LAML
75900,SNAP23,10799,PTAR1,LAML
10799,PTAR1,91337,GOSR1,LAML
1606,VPS41,10799,PTAR1,LAML
57986,VPS52,10799,PTAR1,LAML
57986,VPS52,50638,RAB1B,LAML
2194,TAPT1,10799,PTAR1,LAML
57986,VPS52,29430,RAB1A,LAML
2982,SGMS1,10799,PTAR1,LAML
58262,ZFAT,10799,PTAR1,LAML
5138,TRAPPC2L,29430,RAB1A,LAML
8185,USP8,10799,PTAR1,LAML
32938,UNC50,10799,PTAR1,LAML
83236,WDR62,7159,TMEM165,LAML
7159,TMEM165,10799,PTAR1,LAML
7243,SECISBP2L,10799,PTAR1,LAML
78052,SEC23IP,29430,RAB1A,LAML
78052,SEC23IP,10799,PTAR1,LAML
76691,SPTLC2,10799,PTAR1,LAML
22201,RNF145,10799,PTAR1,LAML
95069,CHD1,68307,POMC,LAML
71820,FABP4,82758,HMGCR,LAML
55899,HCRT,24683,MAP4K1,LAML
10925,ERBB3,52225,TYK2,LAML
10925,ERBB3,82758,HMGCR,LAML
48881,CYP4F12,25943,STMN1,LAML
48881,CYP4F12,46366,GPX1,LAML
48881,CYP4F12,24195,SSTR5,LAML
48881,CYP4F12,35992,FN3K,LAML
48881,CYP4F12,91579,MAPKAPK2,LAML
10925,ERBB3,2724,PKLR,LAML
48881,CYP4F12,38962,PTK6,LAML
94780,PRODH,12970,TK1,LAML
48881,CYP4F12,3600,GCK,LAML
48881,CYP4F12,1483,PIK3CD,LAML
48881,CYP4F12,64034,KSR1,LAML
48881,CYP4F12,52722,MAP3K10,LAML
48881,CYP4F12,72933,RPS6KA4,LAML
48881,CYP4F12,71820,FABP4,LAML
48881,CYP4F12,31300,MAP3K5,LAML
48881,CYP4F12,88859,SRC,LAML
10925,ERBB3,91579,MAPKAPK2,LAML
10925,ERBB3,55083,TST,LAML
48732,CDK12,35992,FN3K,LAML
48732,CDK12,7476,PPP1CC,LAML
48732,CDK12,23363,ERBB2,LAML
48732,CDK12,28872,NPEPPS,LAML
48732,CDK12,48812,NTRK1,LAML
48732,CDK12,3600,GCK,LAML
48732,CDK12,85047,GRIK5,LAML
10925,ERBB3,94780,PRODH,LAML
48732,CDK12,45768,CDK8,LAML
48732,CDK12,1483,PIK3CD,LAML
48732,CDK12,87320,DCXR,LAML
48881,CYP4F12,20190,PIK3R2,LAML
48881,CYP4F12,90465,TPSAB1,LAML
48881,CYP4F12,17121,MMP25,LAML
48881,CYP4F12,47636,TOP1,LAML
48881,CYP4F12,73856,MAPK12,LAML
48732,CDK12,12683,SLC5A5,LAML
48881,CYP4F12,63218,KCNQ4,LAML
48881,CYP4F12,12970,TK1,LAML
50290,CRYBB1,13799,PIM1,LAML
50430,CIT,48881,CYP4F12,LAML
50430,CIT,13799,PIM1,LAML
50430,CIT,91579,MAPKAPK2,LAML
50430,CIT,38662,PIK3CG,LAML
50430,CIT,48383,ERBB4,LAML
50430,CIT,28872,NPEPPS,LAML
50430,CIT,92223,PFKFB4,LAML
50430,CIT,23438,GPI,LAML
50430,CIT,14789,DDR2,LAML
51663,MAP2K2,12970,TK1,LAML
51663,MAP2K2,22800,PIK3C2B,LAML
51663,MAP2K2,65678,MST1R,LAML
51663,MAP2K2,94780,PRODH,LAML
2051,AOC3,1483,PIK3CD,LAML
52102,ACVRL1,72207,PTPRE,LAML
52102,ACVRL1,34593,AMHR2,LAML
50987,CTDSPL2,10799,PTAR1,LAML
50430,CIT,25943,STMN1,LAML
50430,CIT,53092,SLC16A8,LAML
50430,CIT,90465,TPSAB1,LAML
50290,CRYBB1,38962,PTK6,LAML
50290,CRYBB1,73995,LIG1,LAML
50290,CRYBB1,59765,LCK,LAML
2051,AOC3,43898,CAMK2A,LAML
50290,CRYBB1,32766,LTC4S,LAML
50290,CRYBB1,34835,NPR2,LAML
2051,AOC3,42330,MASP2,LAML
50290,CRYBB1,55323,EPHB4,LAML
10925,ERBB3,15507,PRSS8,LAML
2724,PKLR,15507,PRSS8,LAML
10925,ERBB3,7476,PPP1CC,LAML
10866,GTF2I,10799,PTAR1,LAML
50290,CRYBB1,64496,SSTR4,LAML
50290,CRYBB1,26591,CYP26A1,LAML
50290,CRYBB1,64034,KSR1,LAML
50290,CRYBB1,59492,PLA2G4C,LAML
50290,CRYBB1,17565,DDR1,LAML
48732,CDK12,78927,NT5M,LAML
48732,CDK12,37441,CDK5,LAML
48732,CDK12,43115,PTPRZ1,LAML
48732,CDK12,28733,PRKCA,LAML
43474,RPS6KA2,12970,TK1,LAML
43783,MAP3K4,72933,RPS6KA4,LAML
43783,MAP3K4,72687,PIK3CB,LAML
43898,CAMK2A,12683,SLC5A5,LAML
43898,CAMK2A,90057,ITGB7,LAML
43898,CAMK2A,7822,OXT,LAML
43898,CAMK2A,43050,DMPK,LAML
43327,HCRTR1,94780,PRODH,LAML
43898,CAMK2A,43783,MAP3K4,LAML
43898,CAMK2A,55198,CSNK1G2,LAML
43898,CAMK2A,38662,PIK3CG,LAML
44340,RELA,12970,TK1,LAML
2051,AOC3,22099,NDUFA4L2,LAML
44790,ANKRD11,10799,PTAR1,LAML
45768,CDK8,36615,EPHA2,LAML
45768,CDK8,12970,TK1,LAML
43898,CAMK2A,22800,PIK3C2B,LAML
43327,HCRTR1,77445,TAOK2,LAML
43327,HCRTR1,12970,TK1,LAML
43327,HCRTR1,1483,PIK3CD,LAML
43050,DMPK,7476,PPP1CC,LAML
43050,DMPK,32163,MAP2K7,LAML
43050,DMPK,28872,NPEPPS,LAML
43050,DMPK,1483,PIK3CD,LAML
43050,DMPK,55083,TST,LAML
43050,DMPK,55899,HCRT,LAML
43050,DMPK,59765,LCK,LAML
43050,DMPK,72933,RPS6KA4,LAML
43050,DMPK,38962,PTK6,LAML
43050,DMPK,64034,KSR1,LAML
